,location,total_sqft,bath,price,bhk
1906,JP Nagar,1450.0,2,55.0,3
1907,JP Nagar,1960.0,3,138.0,3
1908,JP Nagar,1500.0,2,87.0,4
1909,JP Nagar,1590.0,2,85.0,3
1910,JP Nagar,1250.0,2,60.0,2
1911,JP Nagar,2400.0,3,196.0,3
1912,JP Nagar,1300.0,2,91.65,2
1913,JP Nagar,1107.0,2,57.0,2
1914,JP Nagar,1250.0,2,93.0,2
1915,JP Nagar,1500.0,2,108.0,3
1916,JP Nagar,1520.0,3,125.0,3
1917,JP Nagar,1405.0,2,99.0,2
1918,JP Nagar,1157.0,2,73.0,2
1919,JP Nagar,1500.0,2,82.0,3
1920,JP Nagar,1048.0,2,44.0,2
1921,Jakkur,1417.0,2,75.0,2
1922,Jakkur,1590.0,2,125.0,3
1923,Jakkur,1279.0,2,77.0,2
1924,Jakkur,1710.0,3,107.0,3
1925,Jakkur,1396.0,2,86.51,3
1926,Jakkur,3467.86,6,249.0,4
1927,Jakkur,1865.0,3,124.0,3
1928,Jakkur,3181.0,2,260.5,4
1929,Jakkur,1760.0,3,139.0,3
1930,Jakkur,1290.0,2,100.0,2
1931,Jakkur,1452.19,2,100.0,2
1932,Jakkur,1798.0,3,120.0,3
1933,Jakkur,1300.0,2,85.0,2
1934,Jakkur,3181.0,4,260.5,4
1935,Jakkur,1950.0,3,131.0,3
1936,Jakkur,1858.0,3,98.3,3
1937,Jakkur,1230.0,2,76.0,2
1938,Jakkur,1374.0,3,68.0,3
1939,Jakkur,1290.0,2,80.0,2
1940,Jakkur,1760.0,3,110.0,3
1941,Jakkur,2283.0,4,130.0,4
1942,Jakkur,1483.0,2,98.0,2
1943,Jakkur,1482.0,3,86.0,3
1944,Jakkur,1645.0,3,100.0,3
1945,Jakkur,1650.0,3,111.0,3
1946,Jakkur,1622.0,2,80.0,3
1947,Jakkur,2423.0,4,160.0,3
1948,Jakkur,2197.0,3,136.0,3
1949,Jakkur,1125.0,2,65.0,2
1950,Jakkur,1230.0,2,79.0,2
1951,Jakkur,1202.0,2,79.0,2
1952,Jakkur,1858.0,3,123.0,3
1953,Jakkur,3181.0,2,229.0,4
1954,Jakkur,1745.0,2,98.485,3
1955,Jakkur,1798.0,3,110.0,3
1956,Jakkur,1785.0,3,130.0,3
1957,Jakkur,1080.0,2,60.0,2
1958,Jakkur,1260.0,2,71.195,2
1959,Jakkur,1816.0,3,119.0,3
1960,Jakkur,1424.0,2,80.0,2
1961,Jakkur,1290.0,2,85.0,2
1962,Jakkur,1300.0,2,80.0,2
1963,Jakkur,1290.0,2,80.04,2
1964,Jakkur,1282.0,2,72.0,2
1965,Jakkur,1880.0,4,110.0,3
1966,Jakkur,1660.0,3,104.0,3
1967,Jakkur,1291.0,2,75.0,2
1968,Jakkur,1473.0,2,85.0,2
1969,Jakkur,1660.0,3,104.0,3
1970,Jakkur,1950.0,3,131.0,3
1971,Jakkur,1432.0,2,85.0,2
1972,Jakkur,1150.0,3,65.0,3
1973,Jakkur,1710.0,3,110.0,3
1974,Jalahalli,1400.0,3,77.0,3
1975,Jalahalli,2250.0,3,160.0,3
1976,Jalahalli,1694.0,2,125.0,2
1977,Jalahalli,1870.0,3,110.0,3
1978,Jalahalli,1400.0,1,80.0,2
1979,Jalahalli,1045.0,2,76.77,2
1980,Jalahalli,1615.0,3,89.75,3
1981,Jalahalli,2113.0,3,155.0,3
1982,Jalahalli,1932.0,4,135.0,3
1983,Jalahalli,1045.0,2,58.0,2
1984,Jalahalli,1200.0,4,90.0,4
1985,Jalahalli,1020.0,2,52.0,2
1986,Jalahalli,2384.0,4,165.0,3
1987,Jalahalli,790.0,2,49.5,2
1988,Jalahalli,1395.0,3,82.0,3
1989,Jalahalli,1770.0,3,100.0,3
1990,Jalahalli,1569.0,3,118.0,3
1991,Jalahalli,600.0,1,37.0,1
1992,Jalahalli,615.0,1,46.0,1
1993,Jalahalli,2404.0,3,138.0,3
1994,Jalahalli,905.0,2,55.0,2
1995,Jalahalli,1000.0,2,70.0,2
1996,Jalahalli,615.0,1,46.0,1
1997,Jalahalli,1704.0,3,94.36,3
1998,Jalahalli,1470.0,2,102.0,3
1999,Jalahalli,1244.0,2,88.0,2
2000,Jalahalli,1407.0,2,98.49,2
2001,Jalahalli,1200.0,2,66.0,1
2002,Jalahalli,1530.0,2,89.0,3
2003,Jalahalli,1045.0,2,76.77,2
2004,Jalahalli,1575.0,4,100.0,3
2005,Jalahalli,2086.0,3,160.0,3
2006,Jalahalli,980.0,2,60.0,3
2007,Jalahalli,1313.0,2,68.0,2
2008,Jalahalli,1881.0,3,115.0,3
2009,Jalahalli,1405.0,2,85.0,3
2010,Jigani,1252.0,3,55.0,3
2011,Jigani,918.0,2,52.0,2
2012,Jigani,918.0,2,48.0,2
2013,Jigani,1230.0,3,54.0,3
2014,Jigani,914.0,2,47.0,2
2015,Jigani,927.0,2,55.0,2
2016,Jigani,920.0,2,46.0,2
2017,Jigani,2400.0,4,130.0,3
2018,Jigani,918.0,2,45.0,2
2019,Jigani,918.0,2,63.2,2
2020,Jigani,933.0,2,43.0,2
2021,Jigani,918.0,2,55.0,2
2022,Jigani,2400.0,3,149.0,3
2023,Jigani,4303.5,2,226.0,4
2024,Jigani,937.0,2,44.0,2
2025,Jigani,1252.0,3,61.0,3
2026,Jigani,923.0,2,50.0,2
2027,Jigani,1250.0,3,58.0,3
2028,Jigani,1252.0,3,63.0,3
2029,Jigani,1221.0,3,72.0,3
2030,Jigani,918.0,2,49.0,2
2031,Jigani,1221.0,3,52.0,3
2032,Jigani,914.0,2,49.0,2
2033,Jigani,918.0,2,50.0,2
2034,Jigani,1200.0,3,65.0,3
2035,Jigani,914.0,2,55.0,2
2036,Jigani,1352.0,3,65.0,3
2037,Jigani,1230.0,3,60.0,3
2038,Jigani,1221.0,3,65.0,3
2039,Jigani,1221.0,3,75.0,3
2040,Jigani,1252.0,3,70.0,3
2041,Jigani,1221.0,3,65.0,3
2042,Jigani,1252.0,3,59.0,3
2043,Jigani,939.0,2,39.0,2
2044,Jigani,1221.0,3,70.0,3
2045,Jigani,1300.0,3,55.0,3
2046,Jigani,1231.0,3,58.0,3
2047,Jigani,943.0,2,48.0,2
2048,Jigani,918.0,2,56.0,2
2049,Jigani,1245.0,3,66.0,3
2050,Jigani,1221.0,3,65.0,3
2051,Jigani,943.0,2,49.5,2
2052,KR Puram,1277.5,2,56.8,2
2053,KR Puram,930.0,2,39.0,2
2054,KR Puram,1155.0,2,42.74,2
2055,KR Puram,1225.0,2,46.55,2
2056,KR Puram,1100.0,2,47.0,2
2057,KR Puram,1200.0,2,71.0,2
2058,KR Puram,1455.0,3,46.0,3
2059,KR Puram,750.0,2,25.0,2
2060,KR Puram,1128.76,3,47.405,3
2061,KR Puram,1015.0,2,43.0,2
2062,KR Puram,1470.0,2,86.0,2
2063,KR Puram,714.0,1,28.0,1
2064,KR Puram,1142.0,2,51.0,2
2065,KR Puram,1115.0,2,33.45,2
2066,KR Puram,1021.0,2,48.0,2
2067,KR Puram,1559.0,3,69.315,3
2068,KR Puram,1035.0,2,40.5,2
2069,KR Puram,1550.0,2,71.0,2
2070,KR Puram,1192.5,2,51.22,2
2071,KR Puram,1100.0,2,46.0,2
2072,KR Puram,1290.0,2,49.02,2
2073,KR Puram,1100.0,2,43.0,2
2074,KR Puram,950.0,2,40.0,2
2075,KR Puram,1156.0,2,72.0,2
2076,KR Puram,1000.0,2,60.0,2
2077,KR Puram,1930.0,2,57.9,3
2078,KR Puram,1452.0,3,60.0,3
2079,KR Puram,1001.0,2,30.0,2
2080,KR Puram,750.0,2,40.0,2
2081,KR Puram,1462.5,2,62.81,3
2082,KR Puram,1000.0,2,44.5,2
2083,KR Puram,1200.0,2,47.0,2
2084,KR Puram,1200.0,1,65.0,2
2085,KR Puram,1583.0,2,70.445,3
2086,KR Puram,1076.0,2,67.0,2
2087,KR Puram,1140.0,2,43.32,2
2088,KR Puram,1200.0,2,42.0,2
2089,KR Puram,1430.0,2,61.0,3
2090,KR Puram,1040.0,2,50.0,2
2091,KR Puram,1200.0,4,83.0,4
2092,KR Puram,734.0,2,22.0,2
2093,KR Puram,1120.0,2,36.0,2
2094,KR Puram,1150.0,2,42.0,2
2095,KR Puram,1050.0,2,55.0,2
2096,KR Puram,1057.0,2,30.0,2
2097,KR Puram,1085.0,2,46.5,2
2098,KR Puram,1700.0,3,105.0,3
2099,KR Puram,1200.0,2,72.0,2
2100,KR Puram,3628.0,4,246.0,4
2101,KR Puram,2000.0,2,75.0,2
2102,KR Puram,1100.0,2,45.0,2
2103,KR Puram,1035.0,2,40.0,2
2104,KR Puram,1116.0,2,45.0,2
2105,KR Puram,1290.0,2,69.0,2
2106,KR Puram,1300.0,2,57.0,3
2107,KR Puram,866.28,2,36.38,2
2108,KR Puram,1096.0,2,43.0,2
2109,KR Puram,1204.0,2,58.0,2
2110,KR Puram,700.0,1,21.5,1
2111,KR Puram,1205.0,2,45.79,2
2112,KR Puram,1827.0,3,97.0,3
2113,KR Puram,1075.0,2,32.25,2
2114,KR Puram,1400.0,2,60.0,3
2115,KR Puram,1100.0,2,39.9,2
2116,KR Puram,2283.0,2,121.0,4
2117,KR Puram,1020.0,2,39.0,2
2118,KR Puram,1200.0,2,75.0,2
2119,KR Puram,1245.0,2,60.0,2
2120,Kaggadasapura,1280.0,2,56.0,3
2121,Kaggadasapura,1275.0,2,52.0,2
2122,Kaggadasapura,2150.0,4,100.0,4
2123,Kaggadasapura,1150.0,2,42.0,2
2124,Kaggadasapura,1110.0,2,53.0,2
2125,Kaggadasapura,1060.0,2,48.0,2
2126,Kaggadasapura,1350.0,3,55.5,3
2127,Kaggadasapura,1063.0,2,42.0,2
2128,Kaggadasapura,1470.0,2,75.0,3
2129,Kaggadasapura,1615.0,3,58.0,3
2130,Kaggadasapura,1050.0,2,48.0,2
2131,Kaggadasapura,1132.0,2,42.0,2
2132,Kaggadasapura,1100.0,2,58.0,2
2133,Kaggadasapura,1325.0,2,50.0,2
2134,Kaggadasapura,1200.0,2,53.0,2
2135,Kaggadasapura,1035.0,2,45.5,2
2136,Kaggadasapura,1180.0,1,50.0,2
2137,Kaggadasapura,1140.0,2,46.0,2
2138,Kaggadasapura,1340.0,3,66.0,3
2139,Kaggadasapura,1256.0,2,50.0,3
2140,Kaggadasapura,1500.0,3,75.0,3
2141,Kaggadasapura,1215.0,2,43.0,2
2142,Kaggadasapura,1225.0,2,48.0,2
2143,Kaggadasapura,1805.0,2,75.0,3
2144,Kaggadasapura,1540.0,3,75.0,3
2145,Kaggadasapura,1240.0,2,45.0,2
2146,Kaggadasapura,1560.0,2,72.0,3
2147,Kaggadasapura,1240.0,2,58.58,2
2148,Kaggadasapura,1000.0,2,43.0,2
2149,Kaggadasapura,1225.0,2,48.0,2
2150,Kaggadasapura,2500.0,5,120.0,3
2151,Kaggadasapura,960.0,2,45.0,2
2152,Kaggadasapura,775.0,2,29.5,2
2153,Kaggadasapura,1250.0,2,47.0,3
2154,Kaggadasapura,1455.0,3,75.0,3
2155,Kaggadasapura,1045.0,2,55.0,2
2156,Kaggadasapura,1495.0,3,60.0,3
2157,Kaggadasapura,1654.0,3,70.0,3
2158,Kaggadasapura,2150.0,4,90.0,4
2159,Kaggadasapura,1106.0,2,40.0,2
2160,Kaggadasapura,1485.0,2,70.0,3
2161,Kaggadasapura,1175.0,2,50.0,2
2162,Kaggadasapura,3000.0,4,130.0,4
2163,Kaggadasapura,1500.0,2,60.0,3
2164,Kaggadasapura,1105.0,2,39.5,2
2165,Kaggadasapura,1500.0,2,75.0,3
2166,Kaggadasapura,1400.0,2,68.0,3
2167,Kaggadasapura,1150.0,2,45.0,2
2168,Kanakpura Road,700.0,2,36.0,2
2169,Kanakpura Road,1665.0,3,88.0,3
2170,Kanakpura Road,950.0,2,57.0,2
2171,Kanakpura Road,2250.0,4,110.0,4
2172,Kanakpura Road,1017.0,2,51.25,2
2173,Kanakpura Road,525.0,1,26.0,1
2174,Kanakpura Road,1550.0,3,67.0,3
2175,Kanakpura Road,525.0,2,21.53,1
2176,Kanakpura Road,950.0,2,40.0,2
2177,Kanakpura Road,1550.0,3,64.5,3
2178,Kanakpura Road,525.0,1,27.25,1
2179,Kanakpura Road,1100.0,2,58.0,3
2180,Kanakpura Road,525.0,1,30.0,1
2181,Kanakpura Road,1180.0,2,57.0,2
2182,Kanakpura Road,1339.0,2,75.0,2
2183,Kanakpura Road,1100.0,3,58.0,3
2184,Kanakpura Road,525.0,1,26.0,1
2185,Kanakpura Road,1100.0,3,53.0,3
2186,Kanakpura Road,1843.0,3,95.84,3
2187,Kanakpura Road,1290.0,2,74.0,2
2188,Kanakpura Road,1500.0,2,69.0,2
2189,Kanakpura Road,1665.0,3,86.58,3
2190,Kanakpura Road,1558.67,2,65.0,3
2191,Kanakpura Road,1542.0,2,85.0,3
2192,Kanakpura Road,1300.0,2,69.0,3
2193,Kanakpura Road,900.0,2,46.0,2
2194,Kanakpura Road,900.0,1,45.0,2
2195,Kanakpura Road,1843.0,3,92.15,3
2196,Kanakpura Road,900.0,2,46.0,2
2197,Kanakpura Road,900.0,2,46.0,2
2198,Kanakpura Road,1495.0,2,90.0,2
2199,Kanakpura Road,1699.0,3,81.94,3
2200,Kanakpura Road,1570.0,3,64.5,3
2201,Kanakpura Road,1560.0,3,92.0,3
2202,Kanakpura Road,1135.0,2,58.0,2
2203,Kanakpura Road,3500.0,6,225.0,4
2204,Kanakpura Road,1420.0,2,75.0,3
2205,Kanakpura Road,900.0,2,41.0,2
2206,Kanakpura Road,825.0,1,36.29,1
2207,Kanakpura Road,983.0,2,50.6,2
2208,Kanakpura Road,1480.0,2,64.23,3
2209,Kanakpura Road,700.0,2,35.0,2
2210,Kanakpura Road,1660.0,3,75.0,3
2211,Kanakpura Road,1450.0,3,60.91,3
2212,Kanakpura Road,1843.0,3,95.84,3
2213,Kanakpura Road,700.0,1,35.0,2
2214,Kanakpura Road,1366.0,3,76.85,2
2215,Kanakpura Road,1419.59,2,59.0,3
2216,Kanakpura Road,525.0,1,25.0,1
2217,Kanakpura Road,1100.0,3,53.0,3
2218,Kanakpura Road,2265.0,3,136.0,3
2219,Kanakpura Road,1252.0,2,56.32,2
2220,Kanakpura Road,1100.0,3,53.0,3
2221,Kanakpura Road,1530.0,2,66.4,3
2222,Kanakpura Road,1339.0,2,62.0,2
2223,Kanakpura Road,1470.0,2,61.74,2
2224,Kanakpura Road,2200.0,3,130.0,3
2225,Kanakpura Road,525.0,1,30.0,1
2226,Kanakpura Road,1090.0,2,54.54,2
2227,Kanakpura Road,1051.0,2,56.74,2
2228,Kanakpura Road,525.0,1,30.0,1
2229,Kanakpura Road,1339.0,2,58.0,2
2230,Kanakpura Road,950.0,2,45.0,2
2231,Kanakpura Road,1570.0,3,64.5,3
2232,Kanakpura Road,1452.0,3,60.98,3
2233,Kanakpura Road,1300.0,3,69.0,3
2234,Kanakpura Road,700.0,2,40.0,2
2235,Kanakpura Road,458.0,1,19.695,1
2236,Kanakpura Road,1700.0,3,88.0,3
2237,Kanakpura Road,1482.0,3,60.98,3
2238,Kanakpura Road,1570.0,3,64.5,3
2239,Kanakpura Road,2775.0,3,165.0,4
2240,Kanakpura Road,1900.0,3,99.0,3
2241,Kanakpura Road,1290.0,2,80.0,2
2242,Kanakpura Road,900.0,2,41.0,2
2243,Kanakpura Road,1100.0,3,52.97,3
2244,Kanakpura Road,700.0,2,34.98,2
2245,Kanakpura Road,1225.0,2,60.0,2
2246,Kanakpura Road,1868.0,3,113.0,3
2247,Kanakpura Road,1339.0,2,62.0,2
2248,Kanakpura Road,1366.0,2,83.0,2
2249,Kanakpura Road,700.0,2,40.0,2
2250,Kanakpura Road,1800.0,3,90.0,3
2251,Kanakpura Road,1339.0,2,71.5,2
2252,Kanakpura Road,1339.0,2,58.0,2
2253,Kanakpura Road,670.0,1,35.0,1
2254,Kanakpura Road,1340.0,2,60.0,2
2255,Kanakpura Road,1260.0,3,63.58,3
2256,Kanakpura Road,1155.0,2,55.5,2
2257,Kanakpura Road,900.0,2,41.0,2
2258,Kanakpura Road,700.0,2,34.99,2
2259,Kanakpura Road,1309.0,2,64.39,2
2260,Kanakpura Road,525.0,1,30.0,1
2261,Kanakpura Road,1843.0,3,82.0,3
2262,Kanakpura Road,1550.0,3,65.11,3
2263,Kanakpura Road,1498.0,3,95.0,3
2264,Kanakpura Road,525.0,2,27.0,1
2265,Kanakpura Road,1665.0,3,86.91,3
2266,Kanakpura Road,1665.0,3,86.58,3
2267,Kanakpura Road,712.0,1,38.44,1
2268,Kanakpura Road,1450.0,3,62.4,3
2269,Kanakpura Road,1843.0,3,85.0,3
2270,Kanakpura Road,1628.0,2,68.0,2
2271,Kanakpura Road,1507.0,2,95.0,3
2272,Kanakpura Road,1550.0,3,63.5,3
2273,Kanakpura Road,1737.0,3,85.0,3
2274,Kanakpura Road,700.0,2,35.07,2
2275,Kanakpura Road,1339.0,2,85.0,2
2276,Kanakpura Road,525.0,1,27.0,1
2277,Kanakpura Road,525.0,1,27.5,1
2278,Kanakpura Road,1155.0,2,50.125,2
2279,Kanakpura Road,525.0,1,26.25,1
2280,Kanakpura Road,1452.0,3,60.98,3
2281,Kanakpura Road,525.0,1,26.0,1
2282,Kanakpura Road,1050.0,2,59.0,3
2283,Kanakpura Road,1600.0,3,90.0,3
2284,Kanakpura Road,525.0,2,29.25,1
2285,Kanakpura Road,1283.0,2,63.22,2
2286,Kanakpura Road,800.0,2,41.145,2
2287,Kanakpura Road,1100.0,3,53.0,3
2288,Kanakpura Road,1843.0,3,88.0,3
2289,Kanakpura Road,1100.0,3,56.57,3
2290,Kanakpura Road,700.0,2,35.0,2
2291,Kanakpura Road,1550.0,3,65.1,3
2292,Kanakpura Road,1843.0,3,96.2,3
2293,Kanakpura Road,1550.0,3,64.7,3
2294,Kanakpura Road,1500.0,3,72.99,3
2295,Kanakpura Road,1450.0,2,62.93,3
2296,Kanakpura Road,1240.0,2,65.0,2
2297,Kanakpura Road,1420.0,3,68.0,3
2298,Kanakpura Road,1498.0,3,74.9,3
2299,Kanakpura Road,1300.0,2,55.0,3
2300,Kanakpura Road,700.0,2,41.0,2
2301,Kanakpura Road,700.0,2,35.0,2
2302,Kanakpura Road,1570.0,3,65.93,3
2303,Kanakpura Road,1450.0,3,65.0,3
2304,Kanakpura Road,700.0,1,41.0,2
2305,Kanakpura Road,1135.0,2,56.74,2
2306,Kanakpura Road,1100.0,3,58.0,3
2307,Kanakpura Road,1140.0,2,65.0,2
2308,Kanakpura Road,1452.0,3,60.0,3
2309,Kanakpura Road,700.0,2,40.0,2
2310,Kanakpura Road,1100.0,2,52.97,3
2311,Kanakpura Road,1450.0,2,70.18,3
2312,Kanakpura Road,525.0,1,26.01,1
2313,Kanakpura Road,1843.0,3,85.0,3
2314,Kanakpura Road,1938.0,3,92.69,3
2315,Kanakpura Road,1530.0,2,70.99,3
2316,Kanakpura Road,1322.0,2,70.0,2
2317,Kanakpura Road,1698.0,2,105.0,2
2318,Kanakpura Road,1300.0,3,69.0,3
2319,Kanakpura Road,1300.0,3,69.0,3
2320,Kanakpura Road,700.0,2,34.0,2
2321,Kanakpura Road,1167.0,2,63.0,2
2322,Kanakpura Road,1419.59,2,65.0,3
2323,Kanakpura Road,1665.0,3,78.0,3
2324,Kanakpura Road,1339.0,2,63.0,2
2325,Kanakpura Road,1300.0,3,69.0,3
2326,Kanakpura Road,1450.0,3,60.9,3
2327,Kanakpura Road,900.0,2,41.0,2
2328,Kanakpura Road,1300.0,3,64.0,3
2329,Kanakpura Road,1120.0,2,51.0,2
2330,Kanakpura Road,1430.0,2,78.0,2
2331,Kanakpura Road,700.0,2,36.0,2
2332,Kanakpura Road,1401.0,3,69.0,3
2333,Kanakpura Road,1220.0,2,60.0,2
2334,Kanakpura Road,525.0,2,27.0,1
2335,Kanakpura Road,1100.0,3,53.0,3
2336,Kanakpura Road,1100.0,3,58.0,3
2337,Kanakpura Road,1452.0,3,60.98,3
2338,Kanakpura Road,1700.0,3,75.0,3
2339,Kanakpura Road,900.0,2,41.0,2
2340,Kanakpura Road,1100.0,3,53.0,3
2341,Kanakpura Road,1300.0,2,69.0,3
2342,Kanakpura Road,2000.0,3,105.0,3
2343,Kanakpura Road,1200.0,2,62.0,2
2344,Kanakpura Road,900.0,2,41.0,2
2345,Kanakpura Road,1843.0,3,95.0,3
2346,Kanakpura Road,1100.0,2,53.0,3
2347,Kanakpura Road,1843.0,3,90.0,3
2348,Kanakpura Road,900.0,2,46.29,2
2349,Kanakpura Road,850.0,1,37.32,1
2350,Kanakpura Road,1570.0,3,68.0,3
2351,Kanakpura Road,525.0,1,30.0,1
2352,Kanakpura Road,1938.0,3,105.0,3
2353,Kanakpura Road,1843.0,3,96.2,3
2354,Kanakpura Road,525.0,1,26.0,1
2355,Kanakpura Road,1610.0,3,78.5,3
2356,Kanakpura Road,1250.0,3,62.6,3
2357,Kanakpura Road,1450.0,3,60.91,3
2358,Kanakpura Road,700.0,2,36.0,2
2359,Kanakpura Road,1622.0,3,95.0,3
2360,Kanakpura Road,900.0,2,42.0,2
2361,Kanakpura Road,1665.0,3,74.9,3
2362,Kanakpura Road,1450.0,3,60.9,3
2363,Kanakpura Road,1339.0,2,67.0,2
2364,Kasavanhalli,1060.0,2,58.06,2
2365,Kasavanhalli,1563.05,3,105.0,3
2366,Kasavanhalli,1717.0,3,99.0,3
2367,Kasavanhalli,1799.0,3,90.0,3
2368,Kasavanhalli,3260.0,4,240.0,4
2369,Kasavanhalli,1349.0,2,78.0,2
2370,Kasavanhalli,1121.0,2,78.0,2
2371,Kasavanhalli,1100.0,2,50.0,2
2372,Kasavanhalli,1980.0,3,88.0,3
2373,Kasavanhalli,1200.0,2,78.0,2
2374,Kasavanhalli,1646.0,3,79.5,3
2375,Kasavanhalli,1555.0,3,82.5,3
2376,Kasavanhalli,1476.0,3,89.0,3
2377,Kasavanhalli,1493.0,3,82.0,3
2378,Kasavanhalli,1200.0,2,50.0,2
2379,Kasavanhalli,1719.0,3,116.0,3
2380,Kasavanhalli,1115.0,2,50.0,2
2381,Kasavanhalli,1125.0,2,61.2,2
2382,Kasavanhalli,2170.0,3,151.0,3
2383,Kasavanhalli,1915.0,3,80.0,3
2384,Kasavanhalli,1450.0,3,77.41,3
2385,Kasavanhalli,1476.0,3,95.0,3
2386,Kasavanhalli,1200.0,2,50.3,2
2387,Kasavanhalli,2100.0,3,110.0,3
2388,Kasavanhalli,1787.0,3,123.0,3
2389,Kasavanhalli,1090.0,2,59.8,2
2390,Kasavanhalli,1691.0,3,104.0,3
2391,Kasavanhalli,4260.0,4,272.0,4
2392,Kasavanhalli,2111.0,4,120.0,3
2393,Kasavanhalli,1545.0,3,69.0,3
2394,Kasavanhalli,950.0,2,39.0,2
2395,Kasavanhalli,1863.0,3,105.0,4
2396,Kasavanhalli,1667.0,3,92.0,3
2397,Kasavanhalli,1494.0,3,82.0,3
2398,Kasavanhalli,1555.0,3,82.0,3
2399,Kasavanhalli,770.0,1,43.82,1
2400,Kasavanhalli,1147.0,2,60.0,2
2401,Kasavanhalli,1375.0,2,72.0,2
2402,Kasavanhalli,1380.0,2,55.0,3
2403,Kasavanhalli,1200.0,2,60.0,2
2404,Kasavanhalli,4260.0,4,333.0,4
2405,Kasavanhalli,1495.0,2,83.0,2
2406,Kasavanhalli,5000.0,2,400.0,2
2407,Kasavanhalli,4000.0,4,325.0,4
2408,Kasavanhalli,1225.0,2,69.0,3
2409,Kasavanhalli,1917.0,3,132.0,3
2410,Kasavanhalli,1375.0,2,78.0,2
2411,Kasavanhalli,4408.0,4,344.0,4
2412,Kasavanhalli,1309.0,2,95.0,2
2413,Kasavanhalli,1476.0,3,105.0,3
2414,Kasavanhalli,1158.0,2,67.0,2
2415,Kasavanhalli,1214.0,2,67.0,2
2416,Kasavanhalli,2110.0,4,120.0,3
2417,Kasavanhalli,1495.0,2,110.0,2
2418,Kasavanhalli,1575.0,2,85.0,2
2419,Kasavanhalli,1069.0,2,55.0,2
2420,Kasavanhalli,1100.0,2,68.0,2
2421,Kasavanhalli,1715.0,3,112.0,3
2422,Kasavanhalli,1100.0,2,65.0,2
2423,Kasavanhalli,1230.0,2,66.25,2
2424,Kasavanhalli,1819.0,3,150.0,3
2425,Kasavanhalli,1719.0,3,71.0,3
2426,Kasavanhalli,1600.0,3,79.0,3
2427,Kasavanhalli,1585.0,2,90.0,2
2428,Kasavanhalli,1245.0,2,80.0,2
2429,Kasavanhalli,2035.0,3,142.0,3
2430,Kasavanhalli,1747.0,3,110.0,3
2431,Kasavanhalli,1377.0,2,80.0,2
2432,Kasavanhalli,1181.0,2,61.0,2
2433,Kasavanhalli,1121.0,2,75.0,2
2434,Kengeri,1540.0,2,64.0,3
2435,Kengeri,750.0,2,38.0,2
2436,Kengeri,1160.0,2,40.61,2
2437,Kengeri,1197.0,2,50.0,2
2438,Kengeri,1200.0,2,58.0,2
2439,Kengeri,1188.0,2,38.0,3
2440,Kengeri,726.0,2,31.0,2
2441,Kengeri,1250.0,3,48.0,3
2442,Kengeri,1025.0,2,57.0,2
2443,Kengeri,1160.0,2,40.6,3
2444,Kengeri,1082.0,2,49.0,3
2445,Kengeri,1155.0,2,40.6,2
2446,Kengeri,1255.0,2,50.0,2
2447,Kengeri,750.0,2,36.0,2
2448,Kengeri,963.0,2,40.0,2
2449,Kengeri,927.0,2,37.0,2
2450,Kengeri,726.0,2,35.0,2
2451,Kengeri,918.0,2,27.54,2
2452,Kengeri,416.0,1,19.5,1
2453,Kengeri,900.0,2,45.0,2
2454,Kengeri,900.0,2,30.0,2
2455,Kengeri,787.0,2,31.0,2
2456,Kengeri,502.0,1,25.0,1
2457,Kengeri,1470.0,3,50.0,3
2458,Kengeri,1200.0,3,67.0,3
2459,Kengeri,725.0,2,30.0,2
2460,Kengeri,500.0,1,17.0,1
2461,Kengeri,540.0,1,22.5,1
2462,Kengeri,750.0,2,35.5,2
2463,Kengeri,1741.0,3,80.0,3
2464,Kengeri,1436.0,2,55.0,3
2465,Kengeri,1200.0,2,58.0,2
2466,Kengeri,1230.0,2,45.0,2
2467,Kengeri,1230.0,2,52.0,3
2468,Kengeri,750.0,2,36.5,2
2469,Kengeri,1000.0,2,34.0,2
2470,Kengeri,416.0,1,18.0,1
2471,Kengeri,1245.0,2,43.57,3
2472,Kengeri,883.0,2,49.0,2
2473,Kengeri,1052.0,2,51.0,2
2474,Kengeri,1009.0,2,30.27,2
2475,Kengeri,1220.0,2,63.0,2
2476,Kengeri,1150.0,1,52.0,1
2477,Kengeri,1192.0,2,53.5,2
2478,Kengeri,1200.0,2,42.0,2
2479,Kengeri,750.0,2,40.0,2
2480,Kengeri,1035.0,2,51.5,2
2481,Kengeri,410.0,1,15.0,1
2482,Kengeri,416.0,1,17.19,1
2483,Kengeri,1320.0,2,50.0,2
2484,Kengeri,1160.0,2,40.6,2
2485,Kengeri,2500.0,4,100.0,5
2486,Kengeri,550.0,1,16.75,1
2487,Koramangala,1320.0,2,165.0,2
2488,Koramangala,1253.0,2,102.0,2
2489,Koramangala,1580.0,3,160.0,3
2490,Koramangala,1750.0,3,130.0,3
2491,Koramangala,3500.0,5,425.0,4
2492,Koramangala,1005.0,1,110.0,2
2493,Koramangala,2292.0,4,275.0,3
2494,Koramangala,1835.0,2,155.0,3
2495,Koramangala,1290.0,2,100.0,2
2496,Koramangala,1300.0,2,110.0,2
2497,Koramangala,2200.0,3,180.0,3
2498,Koramangala,1325.0,2,119.0,2
2499,Koramangala,1140.0,2,75.2,2
2500,Koramangala,1260.0,2,100.0,2
2501,Koramangala,1975.0,3,210.0,3
2502,Koramangala,1900.0,2,200.0,2
